Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,TOV_left,STL_left,BLK_left,PF_left,+/-_left,winrate 30_left,winrate 6_left,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right,Result,Location
ATL,ATL @ DAL,05/27/2016,W,40,78.86666666666666,28.433333333333334,68.23333333333333,41.166666666666664,4.866666666666666,15.066666666666666,31.433333333333334,17.133333333333333,21.9,78.06666666666666,10.566666666666666,23.333333333333332,33.9,16.433333333333334,15.666666666666666,9.4,3.7,22.033333333333335,-1.9666666666666666,0.43333333333333335,0.3333333333333333,MIN,MIN vs. IND,05/27/2016,W,40,74.83333333333333,29.0,65.63333333333334,43.9,4.1,12.266666666666667,33.06666666666667,12.733333333333333,15.833333333333334,80.1,8.733333333333333,25.933333333333334,34.666666666666664,18.633333333333333,12.833333333333334,6.2,4.333333333333333,15.6,3.3666666666666667,0.6333333333333333,0.8333333333333334,1,0
IND,IND @ MIN,05/27/2016,L,40,78.13333333333334,27.733333333333334,65.0,42.36666666666667,5.333333333333333,14.866666666666667,35.36666666666667,17.333333333333332,21.4,81.1,9.6,22.6,32.2,15.333333333333334,14.2,8.866666666666667,2.8333333333333335,20.5,3.3333333333333335,0.6333333333333333,0.5,DAL,DAL vs. ATL,05/27/2016,L,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,0
CON,CON vs. LAS,05/26/2016,L,40,75.26666666666667,28.566666666666666,67.6,41.9,6.166666666666667,18.533333333333335,32.766666666666666,11.966666666666667,16.133333333333333,73.36666666666666,9.033333333333333,22.0,31.033333333333335,15.966666666666667,13.466666666666667,7.9,3.1666666666666665,19.466666666666665,-2.5,0.4,0.6666666666666666,WAS,WAS @ SEA,05/26/2016,W,45,74.2,27.266666666666666,63.9,42.2,6.0,17.1,35.1,13.666666666666666,17.2,79.7,8.0,24.066666666666666,32.06666666666667,18.0,13.2,6.6,5.0,18.733333333333334,1.9,0.5,0.5,1,1
LAS,LAS @ CON,05/26/2016,W,40,75.6,28.833333333333332,62.56666666666667,45.766666666666666,4.233333333333333,13.833333333333334,29.966666666666665,13.7,16.7,81.96666666666667,7.133333333333334,25.0,32.13333333333333,18.633333333333333,13.266666666666667,6.166666666666667,4.5,18.0,0.7333333333333333,0.4666666666666667,0.3333333333333333,SEA,SEA vs. WAS,05/26/2016,L,45,71.1,26.833333333333332,60.8,43.63333333333333,4.433333333333334,13.733333333333333,31.033333333333335,13.0,15.833333333333334,81.6,5.333333333333333,24.933333333333334,30.266666666666666,16.9,15.466666666666667,6.266666666666667,3.3333333333333335,17.966666666666665,-5.866666666666666,0.26666666666666666,0.16666666666666666,0,0
MIN,MIN @ PHO,05/25/2016,W,40,74.83333333333333,29.0,65.63333333333334,43.9,4.1,12.266666666666667,33.06666666666667,12.733333333333333,15.833333333333334,80.1,8.733333333333333,25.933333333333334,34.666666666666664,18.633333333333333,12.833333333333334,6.2,4.333333333333333,15.6,3.3666666666666667,0.6333333333333333,0.8333333333333334,PHO,PHO vs. MIN,05/25/2016,L,40,75.56666666666666,27.866666666666667,62.46666666666667,44.266666666666666,4.466666666666667,13.733333333333333,31.566666666666666,15.366666666666667,19.033333333333335,80.9,7.2,26.433333333333334,33.63333333333333,16.633333333333333,13.033333333333333,6.933333333333334,7.233333333333333,18.3,3.033333333333333,0.6,0.5,0,0
ATL,ATL @ NYL,05/24/2016,W,45,78.86666666666666,28.433333333333334,68.23333333333333,41.166666666666664,4.866666666666666,15.066666666666666,31.433333333333334,17.133333333333333,21.9,78.06666666666666,10.566666666666666,23.333333333333332,33.9,16.433333333333334,15.666666666666666,9.4,3.7,22.033333333333335,-1.9666666666666666,0.43333333333333335,0.3333333333333333,NYL,NYL vs. ATL,05/24/2016,L,45,74.36666666666666,27.733333333333334,65.3,42.03333333333333,3.8666666666666667,12.166666666666666,30.8,15.033333333333333,19.466666666666665,77.6,10.1,26.5,36.6,16.666666666666668,14.433333333333334,7.466666666666667,4.033333333333333,18.133333333333333,3.033333333333333,0.6666666666666666,0.5,0,0
CHI,CHI vs. LAS,05/24/2016,L,40,82.23333333333333,31.233333333333334,70.6,43.7,4.333333333333333,13.033333333333333,31.9,15.433333333333334,18.8,80.36666666666666,9.966666666666667,26.3,36.266666666666666,16.033333333333335,11.833333333333334,6.4,6.4,18.0,3.3,0.6333333333333333,0.5,LAS,LAS @ CHI,05/24/2016,W,40,75.6,28.833333333333332,62.56666666666667,45.766666666666666,4.233333333333333,13.833333333333334,29.966666666666665,13.7,16.7,81.96666666666667,7.133333333333334,25.0,32.13333333333333,18.633333333333333,13.266666666666667,6.166666666666667,4.5,18.0,0.7333333333333333,0.4666666666666667,0.3333333333333333,1,1
MIN,MIN @ SEA,05/22/2016,W,40,74.83333333333333,29.0,65.63333333333334,43.9,4.1,12.266666666666667,33.06666666666667,12.733333333333333,15.833333333333334,80.1,8.733333333333333,25.933333333333334,34.666666666666664,18.633333333333333,12.833333333333334,6.2,4.333333333333333,15.6,3.3666666666666667,0.6333333333333333,0.8333333333333334,CHI,CHI @ ATL,05/22/2016,L,40,82.23333333333333,31.233333333333334,70.6,43.7,4.333333333333333,13.033333333333333,31.9,15.433333333333334,18.8,80.36666666666666,9.966666666666667,26.3,36.266666666666666,16.033333333333335,11.833333333333334,6.4,6.4,18.0,3.3,0.6333333333333333,0.5,0,1
ATL,ATL vs. CHI,05/22/2016,W,40,78.86666666666666,28.433333333333334,68.23333333333333,41.166666666666664,4.866666666666666,15.066666666666666,31.433333333333334,17.133333333333333,21.9,78.06666666666666,10.566666666666666,23.333333333333332,33.9,16.433333333333334,15.666666666666666,9.4,3.7,22.033333333333335,-1.9666666666666666,0.43333333333333335,0.3333333333333333,SEA,SEA vs. MIN,05/22/2016,L,40,71.1,26.833333333333332,60.8,43.63333333333333,4.433333333333334,13.733333333333333,31.033333333333335,13.0,15.833333333333334,81.6,5.333333333333333,24.933333333333334,30.266666666666666,16.9,15.466666666666667,6.266666666666667,3.3333333333333335,17.966666666666665,-5.866666666666666,0.26666666666666666,0.16666666666666666,0,0
WAS,WAS @ CON,05/21/2016,W,45,74.2,27.266666666666666,63.9,42.2,6.0,17.1,35.1,13.666666666666666,17.2,79.7,8.0,24.066666666666666,32.06666666666667,18.0,13.2,6.6,5.0,18.733333333333334,1.9,0.5,0.5,SAN,SAN @ DAL,05/21/2016,L,40,68.36666666666666,25.6,65.06666666666666,39.3,3.7,12.266666666666667,29.4,13.466666666666667,17.266666666666666,77.9,8.1,25.066666666666666,33.166666666666664,15.4,14.0,7.466666666666667,3.433333333333333,15.0,-8.266666666666667,0.26666666666666666,0.3333333333333333,0,1
NYL,NYL vs. LAS,05/21/2016,L,45,74.36666666666666,27.733333333333334,65.3,42.03333333333333,3.8666666666666667,12.166666666666666,30.8,15.033333333333333,19.466666666666665,77.6,10.1,26.5,36.6,16.666666666666668,14.433333333333334,7.466666666666667,4.033333333333333,18.133333333333333,3.033333333333333,0.6666666666666666,0.5,DAL,DAL vs. SAN,05/21/2016,W,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,0
LAS,LAS @ NYL,05/21/2016,W,45,75.6,28.833333333333332,62.56666666666667,45.766666666666666,4.233333333333333,13.833333333333334,29.966666666666665,13.7,16.7,81.96666666666667,7.133333333333334,25.0,32.13333333333333,18.633333333333333,13.266666666666667,6.166666666666667,4.5,18.0,0.7333333333333333,0.4666666666666667,0.3333333333333333,CON,CON vs. WAS,05/21/2016,L,45,75.26666666666667,28.566666666666666,67.6,41.9,6.166666666666667,18.533333333333335,32.766666666666666,11.966666666666667,16.133333333333333,73.36666666666666,9.033333333333333,22.0,31.033333333333335,15.966666666666667,13.466666666666667,7.9,3.1666666666666665,19.466666666666665,-2.5,0.4,0.6666666666666666,0,0
SEA,SEA @ PHO,05/20/2016,W,40,71.1,26.833333333333332,60.8,43.63333333333333,4.433333333333334,13.733333333333333,31.033333333333335,13.0,15.833333333333334,81.6,5.333333333333333,24.933333333333334,30.266666666666666,16.9,15.466666666666667,6.266666666666667,3.3333333333333335,17.966666666666665,-5.866666666666666,0.26666666666666666,0.16666666666666666,ATL,ATL @ IND,05/20/2016,L,40,78.86666666666666,28.433333333333334,68.23333333333333,41.166666666666664,4.866666666666666,15.066666666666666,31.433333333333334,17.133333333333333,21.9,78.06666666666666,10.566666666666666,23.333333333333332,33.9,16.433333333333334,15.666666666666666,9.4,3.7,22.033333333333335,-1.9666666666666666,0.43333333333333335,0.3333333333333333,0,1
LAS,LAS @ WAS,05/20/2016,W,40,75.6,28.833333333333332,62.56666666666667,45.766666666666666,4.233333333333333,13.833333333333334,29.966666666666665,13.7,16.7,81.96666666666667,7.133333333333334,25.0,32.13333333333333,18.633333333333333,13.266666666666667,6.166666666666667,4.5,18.0,0.7333333333333333,0.4666666666666667,0.3333333333333333,IND,IND vs. ATL,05/20/2016,W,40,78.13333333333334,27.733333333333334,65.0,42.36666666666667,5.333333333333333,14.866666666666667,35.36666666666667,17.333333333333332,21.4,81.1,9.6,22.6,32.2,15.333333333333334,14.2,8.866666666666667,2.8333333333333335,20.5,3.3333333333333335,0.6333333333333333,0.5,1,0
WAS,WAS vs. LAS,05/20/2016,L,40,74.2,27.266666666666666,63.9,42.2,6.0,17.1,35.1,13.666666666666666,17.2,79.7,8.0,24.066666666666666,32.06666666666667,18.0,13.2,6.6,5.0,18.733333333333334,1.9,0.5,0.5,PHO,PHO vs. SEA,05/20/2016,L,40,75.56666666666666,27.866666666666667,62.46666666666667,44.266666666666666,4.466666666666667,13.733333333333333,31.566666666666666,15.366666666666667,19.033333333333335,80.9,7.2,26.433333333333334,33.63333333333333,16.633333333333333,13.033333333333333,6.933333333333334,7.233333333333333,18.3,3.033333333333333,0.6,0.5,0,0
CON,CON @ SAN,05/19/2016,W,40,75.26666666666667,28.566666666666666,67.6,41.9,6.166666666666667,18.533333333333335,32.766666666666666,11.966666666666667,16.133333333333333,73.36666666666666,9.033333333333333,22.0,31.033333333333335,15.966666666666667,13.466666666666667,7.9,3.1666666666666665,19.466666666666665,-2.5,0.4,0.6666666666666666,SAN,SAN vs. CON,05/19/2016,L,40,68.36666666666666,25.6,65.06666666666666,39.3,3.7,12.266666666666667,29.4,13.466666666666667,17.266666666666666,77.9,8.1,25.066666666666666,33.166666666666664,15.4,14.0,7.466666666666667,3.433333333333333,15.0,-8.266666666666667,0.26666666666666666,0.3333333333333333,0,0
CHI,CHI vs. MIN,05/18/2016,L,40,82.23333333333333,31.233333333333334,70.6,43.7,4.333333333333333,13.033333333333333,31.9,15.433333333333334,18.8,80.36666666666666,9.966666666666667,26.3,36.266666666666666,16.033333333333335,11.833333333333334,6.4,6.4,18.0,3.3,0.6333333333333333,0.5,IND,IND vs. PHO,05/18/2016,W,40,78.13333333333334,27.733333333333334,65.0,42.36666666666667,5.333333333333333,14.866666666666667,35.36666666666667,17.333333333333332,21.4,81.1,9.6,22.6,32.2,15.333333333333334,14.2,8.866666666666667,2.8333333333333335,20.5,3.3333333333333335,0.6333333333333333,0.5,1,0
WAS,WAS vs. DAL,05/18/2016,L,40,74.2,27.266666666666666,63.9,42.2,6.0,17.1,35.1,13.666666666666666,17.2,79.7,8.0,24.066666666666666,32.06666666666667,18.0,13.2,6.6,5.0,18.733333333333334,1.9,0.5,0.5,MIN,MIN @ CHI,05/18/2016,W,40,74.83333333333333,29.0,65.63333333333334,43.9,4.1,12.266666666666667,33.06666666666667,12.733333333333333,15.833333333333334,80.1,8.733333333333333,25.933333333333334,34.666666666666664,18.633333333333333,12.833333333333334,6.2,4.333333333333333,15.6,3.3666666666666667,0.6333333333333333,0.8333333333333334,1,1
DAL,DAL @ WAS,05/18/2016,W,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,PHO,PHO @ IND,05/18/2016,L,40,75.56666666666666,27.866666666666667,62.46666666666667,44.266666666666666,4.466666666666667,13.733333333333333,31.566666666666666,15.366666666666667,19.033333333333335,80.9,7.2,26.433333333333334,33.63333333333333,16.633333333333333,13.033333333333333,6.933333333333334,7.233333333333333,18.3,3.033333333333333,0.6,0.5,0,1
LAS,LAS vs. SEA,05/15/2016,W,40,75.6,28.833333333333332,62.56666666666667,45.766666666666666,4.233333333333333,13.833333333333334,29.966666666666665,13.7,16.7,81.96666666666667,7.133333333333334,25.0,32.13333333333333,18.633333333333333,13.266666666666667,6.166666666666667,4.5,18.0,0.7333333333333333,0.4666666666666667,0.3333333333333333,DAL,DAL @ NYL,05/15/2016,L,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,1
NYL,NYL vs. DAL,05/15/2016,W,40,74.36666666666666,27.733333333333334,65.3,42.03333333333333,3.8666666666666667,12.166666666666666,30.8,15.033333333333333,19.466666666666665,77.6,10.1,26.5,36.6,16.666666666666668,14.433333333333334,7.466666666666667,4.033333333333333,18.133333333333333,3.033333333333333,0.6666666666666666,0.5,SEA,SEA @ LAS,05/15/2016,L,40,71.1,26.833333333333332,60.8,43.63333333333333,4.433333333333334,13.733333333333333,31.033333333333335,13.0,15.833333333333334,81.6,5.333333333333333,24.933333333333334,30.266666666666666,16.9,15.466666666666667,6.266666666666667,3.3333333333333335,17.966666666666665,-5.866666666666666,0.26666666666666666,0.16666666666666666,0,1
SAN,SAN vs. ATL,05/14/2016,L,45,68.36666666666666,25.6,65.06666666666666,39.3,3.7,12.266666666666667,29.4,13.466666666666667,17.266666666666666,77.9,8.1,25.066666666666666,33.166666666666664,15.4,14.0,7.466666666666667,3.433333333333333,15.0,-8.266666666666667,0.26666666666666666,0.3333333333333333,MIN,MIN vs. PHO,05/14/2016,W,40,74.83333333333333,29.0,65.63333333333334,43.9,4.1,12.266666666666667,33.06666666666667,12.733333333333333,15.833333333333334,80.1,8.733333333333333,25.933333333333334,34.666666666666664,18.633333333333333,12.833333333333334,6.2,4.333333333333333,15.6,3.3666666666666667,0.6333333333333333,0.8333333333333334,1,0
ATL,ATL @ SAN,05/14/2016,W,45,78.86666666666666,28.433333333333334,68.23333333333333,41.166666666666664,4.866666666666666,15.066666666666666,31.433333333333334,17.133333333333333,21.9,78.06666666666666,10.566666666666666,23.333333333333332,33.9,16.433333333333334,15.666666666666666,9.4,3.7,22.033333333333335,-1.9666666666666666,0.43333333333333335,0.3333333333333333,WAS,WAS vs. NYL,05/14/2016,L,40,74.2,27.266666666666666,63.9,42.2,6.0,17.1,35.1,13.666666666666666,17.2,79.7,8.0,24.066666666666666,32.06666666666667,18.0,13.2,6.6,5.0,18.733333333333334,1.9,0.5,0.5,0,0
PHO,PHO @ MIN,05/14/2016,L,40,75.56666666666666,27.866666666666667,62.46666666666667,44.266666666666666,4.466666666666667,13.733333333333333,31.566666666666666,15.366666666666667,19.033333333333335,80.9,7.2,26.433333333333334,33.63333333333333,16.633333333333333,13.033333333333333,6.933333333333334,7.233333333333333,18.3,3.033333333333333,0.6,0.5,CHI,CHI vs. CON,05/14/2016,W,40,82.23333333333333,31.233333333333334,70.6,43.7,4.333333333333333,13.033333333333333,31.9,15.433333333333334,18.8,80.36666666666666,9.966666666666667,26.3,36.266666666666666,16.033333333333335,11.833333333333334,6.4,6.4,18.0,3.3,0.6333333333333333,0.5,1,0
IND,IND vs. DAL,05/14/2016,L,40,78.13333333333334,27.733333333333334,65.0,42.36666666666667,5.333333333333333,14.866666666666667,35.36666666666667,17.333333333333332,21.4,81.1,9.6,22.6,32.2,15.333333333333334,14.2,8.866666666666667,2.8333333333333335,20.5,3.3333333333333335,0.6333333333333333,0.5,NYL,NYL @ WAS,05/14/2016,W,40,74.36666666666666,27.733333333333334,65.3,42.03333333333333,3.8666666666666667,12.166666666666666,30.8,15.033333333333333,19.466666666666665,77.6,10.1,26.5,36.6,16.666666666666668,14.433333333333334,7.466666666666667,4.033333333333333,18.133333333333333,3.033333333333333,0.6666666666666666,0.5,1,1
CON,CON @ CHI,05/14/2016,L,40,75.26666666666667,28.566666666666666,67.6,41.9,6.166666666666667,18.533333333333335,32.766666666666666,11.966666666666667,16.133333333333333,73.36666666666666,9.033333333333333,22.0,31.033333333333335,15.966666666666667,13.466666666666667,7.9,3.1666666666666665,19.466666666666665,-2.5,0.4,0.6666666666666666,DAL,DAL @ IND,05/14/2016,W,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,1
ATL,ATL @ SAN,05/14/2016,W,45,78.86666666666666,28.433333333333334,68.23333333333333,41.166666666666664,4.866666666666666,15.066666666666666,31.433333333333334,17.133333333333333,21.9,78.06666666666666,10.566666666666666,23.333333333333332,33.9,16.433333333333334,15.666666666666666,9.4,3.7,22.033333333333335,-1.9666666666666666,0.43333333333333335,0.3333333333333333,WAS,WAS vs. NYL,05/14/2016,L,40,74.2,27.266666666666666,63.9,42.2,6.0,17.1,35.1,13.666666666666666,17.2,79.7,8.0,24.066666666666666,32.06666666666667,18.0,13.2,6.6,5.0,18.733333333333334,1.9,0.5,0.5,0,0
PHO,PHO @ MIN,05/14/2016,L,40,75.56666666666666,27.866666666666667,62.46666666666667,44.266666666666666,4.466666666666667,13.733333333333333,31.566666666666666,15.366666666666667,19.033333333333335,80.9,7.2,26.433333333333334,33.63333333333333,16.633333333333333,13.033333333333333,6.933333333333334,7.233333333333333,18.3,3.033333333333333,0.6,0.5,CHI,CHI vs. CON,05/14/2016,W,40,82.23333333333333,31.233333333333334,70.6,43.7,4.333333333333333,13.033333333333333,31.9,15.433333333333334,18.8,80.36666666666666,9.966666666666667,26.3,36.266666666666666,16.033333333333335,11.833333333333334,6.4,6.4,18.0,3.3,0.6333333333333333,0.5,1,0
IND,IND vs. DAL,05/14/2016,L,40,78.13333333333334,27.733333333333334,65.0,42.36666666666667,5.333333333333333,14.866666666666667,35.36666666666667,17.333333333333332,21.4,81.1,9.6,22.6,32.2,15.333333333333334,14.2,8.866666666666667,2.8333333333333335,20.5,3.3333333333333335,0.6333333333333333,0.5,NYL,NYL @ WAS,05/14/2016,W,40,74.36666666666666,27.733333333333334,65.3,42.03333333333333,3.8666666666666667,12.166666666666666,30.8,15.033333333333333,19.466666666666665,77.6,10.1,26.5,36.6,16.666666666666668,14.433333333333334,7.466666666666667,4.033333333333333,18.133333333333333,3.033333333333333,0.6666666666666666,0.5,1,1
CON,CON @ CHI,05/14/2016,L,40,75.26666666666667,28.566666666666666,67.6,41.9,6.166666666666667,18.533333333333335,32.766666666666666,11.966666666666667,16.133333333333333,73.36666666666666,9.033333333333333,22.0,31.033333333333335,15.966666666666667,13.466666666666667,7.9,3.1666666666666665,19.466666666666665,-2.5,0.4,0.6666666666666666,DAL,DAL @ IND,05/14/2016,W,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,1
SEA,SEA vs. SAN,09/13/2015,L,40,70.8,26.5,60.93333333333333,42.96666666666667,4.866666666666666,15.066666666666666,31.133333333333333,12.933333333333334,15.933333333333334,80.43333333333334,5.2,24.966666666666665,30.166666666666668,16.8,14.766666666666667,6.066666666666666,3.3,18.433333333333334,-5.533333333333333,0.3,0.3333333333333333,NYL,NYL @ IND,09/13/2015,L,40,75.46666666666667,28.033333333333335,64.03333333333333,43.4,3.433333333333333,11.4,29.066666666666666,15.966666666666667,20.866666666666667,76.76666666666667,9.433333333333334,27.033333333333335,36.46666666666667,17.066666666666666,14.733333333333333,7.8,4.4,18.166666666666668,5.633333333333334,0.7333333333333333,0.8333333333333334,0,1
CON,CON vs. CHI,09/13/2015,W,40,75.86666666666666,28.7,67.53333333333333,42.233333333333334,6.433333333333334,18.566666666666666,34.2,12.033333333333333,16.3,73.63333333333334,9.066666666666666,21.9,30.966666666666665,15.666666666666666,13.933333333333334,8.266666666666667,3.1,19.8,-0.9,0.43333333333333335,0.8333333333333334,TUL,TUL vs. PHO,09/13/2015,W,40,77.43333333333334,26.566666666666666,68.7,38.3,6.166666666666667,18.866666666666667,32.56666666666667,18.133333333333333,22.733333333333334,79.8,11.766666666666667,24.266666666666666,36.03333333333333,14.433333333333334,12.366666666666667,7.033333333333333,3.8333333333333335,19.666666666666668,0.7333333333333333,0.5,0.6666666666666666,1,0
